5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,8.251562500000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,8.340625000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,8.353125000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01,6.162500000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.162500000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.375000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.425000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01
